token,token_en,pmi_label,lexicon_sign,contexts,llm_prompt
matanga,kind,negative,1,"[""@daddyhope Kuvillage kwedu mombe dzakapera kufa nechirwere chakaita 3 years chichiwuraya mombe. Kana zuva rimwe ratakawona vanhu vevetinary. …"", ""@TendayiZinyama Cde chii chakaitika kuvimbiso yakare kuti itsigire dza2018 dzedzimba dzinodhura?,Healthcare?better Zimbabwe?magetsi?Corrupti …"", ""@R_peels Mototsvaga relevance panyaya ya shadaya ka. Munopera mukuru apa hamusati matanga""]","You are helping annotate a multilingual sentiment lexicon.
Word: matanga
Language: Shona
English gloss: Kind
Corpus sentiment trend (from PMI): negative.
Lexicon polarity sign: 1 (−1=neg,0=neu,1=pos).
Tasks: (1) Provide POS tag; (2) Decide polarity (−9..9) and label (neg/neu/pos); (3) If ambiguous, explain briefly and give two example sentences."
matanga,kind,negative,1,"[""@daddyhope Kuvillage kwedu mombe dzakapera kufa nechirwere chakaita 3 years chichiwuraya mombe. Kana zuva rimwe ratakawona vanhu vevetinary. …"", ""@TendayiZinyama Cde chii chakaitika kuvimbiso yakare kuti itsigire dza2018 dzedzimba dzinodhura?,Healthcare?better Zimbabwe?magetsi?Corrupti …"", ""@R_peels Mototsvaga relevance panyaya ya shadaya ka. Munopera mukuru apa hamusati matanga""]","You are helping annotate a multilingual sentiment lexicon.
Word: matanga
Language: Shona
English gloss: Kind
Corpus sentiment trend (from PMI): negative.
Lexicon polarity sign: 1 (−1=neg,0=neu,1=pos).
Tasks: (1) Provide POS tag; (2) Decide polarity (−9..9) and label (neg/neu/pos); (3) If ambiguous, explain briefly and give two example sentences."
matayi,the fourth,negative,0,"[""@Levympunzi26 @daddyhope @JobSikhala1 A demonstration is a demonstration.\r\n\r\nWazvienderei usina kuchena matayi?\r\n\r\nWomrera zvaita vana vevam …"", ""@Levympunzi26 @daddyhope @JobSikhala1 A demonstration is a demonstration.\r\n\r\nWazvienderei usina kuchena matayi?\r\n\r\nWomrera zvaita vana vevam …"", ""Mhirizhonga yeCCC @ CCCZimbabwe vechidiki vapisa matayi nekufuridza muChitungwiza nhasi. Zviri pachena kuti mapenzi afunga kubatana naSikhal …""]","You are helping annotate a multilingual sentiment lexicon.
Word: matayi
Language: Shona
English gloss: nan
Corpus sentiment trend (from PMI): negative.
Lexicon polarity sign: 0 (−1=neg,0=neu,1=pos).
Tasks: (1) Provide POS tag; (2) Decide polarity (−9..9) and label (neg/neu/pos); (3) If ambiguous, explain briefly and give two example sentences."
matsha,new,negative,1,"[""@tamiswa_njovana @khabo_black @buhle_matsha Hmmm akomana,kana nyaya dzauinadzo sekuwana dzatanga kugona mwana hamuone pamatadza? It's a scho …"", ""@Gr4youdontlike @buhle_matsha Stereotypes....bvumira vanhu kuti vararame hupenyu...vanhu kurarama maererano nemi chirichiri life yavo here"", ""@Gr4youdontlike @mike_SirRima91 @buhle_matsha Iwe wakada kupa vanhu moral code wakamira saaniko""]","You are helping annotate a multilingual sentiment lexicon.
Word: matsha
Language: Shona
English gloss: new
Corpus sentiment trend (from PMI): negative.
Lexicon polarity sign: 1 (−1=neg,0=neu,1=pos).
Tasks: (1) Provide POS tag; (2) Decide polarity (−9..9) and label (neg/neu/pos); (3) If ambiguous, explain briefly and give two example sentences."
matsha,new,negative,1,"[""@tamiswa_njovana @khabo_black @buhle_matsha Hmmm akomana,kana nyaya dzauinadzo sekuwana dzatanga kugona mwana hamuone pamatadza? It's a scho …"", ""@Gr4youdontlike @buhle_matsha Stereotypes....bvumira vanhu kuti vararame hupenyu...vanhu kurarama maererano nemi chirichiri life yavo here"", ""@Gr4youdontlike @mike_SirRima91 @buhle_matsha Iwe wakada kupa vanhu moral code wakamira saaniko""]","You are helping annotate a multilingual sentiment lexicon.
Word: matsha
Language: Shona
English gloss: new
Corpus sentiment trend (from PMI): negative.
Lexicon polarity sign: 1 (−1=neg,0=neu,1=pos).
Tasks: (1) Provide POS tag; (2) Decide polarity (−9..9) and label (neg/neu/pos); (3) If ambiguous, explain briefly and give two example sentences."
matsha,new,negative,1,"[""@tamiswa_njovana @khabo_black @buhle_matsha Hmmm akomana,kana nyaya dzauinadzo sekuwana dzatanga kugona mwana hamuone pamatadza? It's a scho …"", ""@Gr4youdontlike @buhle_matsha Stereotypes....bvumira vanhu kuti vararame hupenyu...vanhu kurarama maererano nemi chirichiri life yavo here"", ""@Gr4youdontlike @mike_SirRima91 @buhle_matsha Iwe wakada kupa vanhu moral code wakamira saaniko""]","You are helping annotate a multilingual sentiment lexicon.
Word: matsha
Language: Shona
English gloss: New
Corpus sentiment trend (from PMI): negative.
Lexicon polarity sign: 1 (−1=neg,0=neu,1=pos).
Tasks: (1) Provide POS tag; (2) Decide polarity (−9..9) and label (neg/neu/pos); (3) If ambiguous, explain briefly and give two example sentences."
matsha,new,negative,1,"[""@tamiswa_njovana @khabo_black @buhle_matsha Hmmm akomana,kana nyaya dzauinadzo sekuwana dzatanga kugona mwana hamuone pamatadza? It's a scho …"", ""@Gr4youdontlike @buhle_matsha Stereotypes....bvumira vanhu kuti vararame hupenyu...vanhu kurarama maererano nemi chirichiri life yavo here"", ""@Gr4youdontlike @mike_SirRima91 @buhle_matsha Iwe wakada kupa vanhu moral code wakamira saaniko""]","You are helping annotate a multilingual sentiment lexicon.
Word: matsha
Language: Shona
English gloss: New
Corpus sentiment trend (from PMI): negative.
Lexicon polarity sign: 1 (−1=neg,0=neu,1=pos).
Tasks: (1) Provide POS tag; (2) Decide polarity (−9..9) and label (neg/neu/pos); (3) If ambiguous, explain briefly and give two example sentences."
matsha,new,negative,1,"[""@tamiswa_njovana @khabo_black @buhle_matsha Hmmm akomana,kana nyaya dzauinadzo sekuwana dzatanga kugona mwana hamuone pamatadza? It's a scho …"", ""@Gr4youdontlike @buhle_matsha Stereotypes....bvumira vanhu kuti vararame hupenyu...vanhu kurarama maererano nemi chirichiri life yavo here"", ""@Gr4youdontlike @mike_SirRima91 @buhle_matsha Iwe wakada kupa vanhu moral code wakamira saaniko""]","You are helping annotate a multilingual sentiment lexicon.
Word: matsha
Language: Shona
English gloss: New
Corpus sentiment trend (from PMI): negative.
Lexicon polarity sign: 1 (−1=neg,0=neu,1=pos).
Tasks: (1) Provide POS tag; (2) Decide polarity (−9..9) and label (neg/neu/pos); (3) If ambiguous, explain briefly and give two example sentences."
matsha,new,negative,1,"[""@tamiswa_njovana @khabo_black @buhle_matsha Hmmm akomana,kana nyaya dzauinadzo sekuwana dzatanga kugona mwana hamuone pamatadza? It's a scho …"", ""@Gr4youdontlike @buhle_matsha Stereotypes....bvumira vanhu kuti vararame hupenyu...vanhu kurarama maererano nemi chirichiri life yavo here"", ""@Gr4youdontlike @mike_SirRima91 @buhle_matsha Iwe wakada kupa vanhu moral code wakamira saaniko""]","You are helping annotate a multilingual sentiment lexicon.
Word: matsha
Language: Shona
English gloss: New
Corpus sentiment trend (from PMI): negative.
Lexicon polarity sign: 1 (−1=neg,0=neu,1=pos).
Tasks: (1) Provide POS tag; (2) Decide polarity (−9..9) and label (neg/neu/pos); (3) If ambiguous, explain briefly and give two example sentences."
matsha,new,negative,1,"[""@tamiswa_njovana @khabo_black @buhle_matsha Hmmm akomana,kana nyaya dzauinadzo sekuwana dzatanga kugona mwana hamuone pamatadza? It's a scho …"", ""@Gr4youdontlike @buhle_matsha Stereotypes....bvumira vanhu kuti vararame hupenyu...vanhu kurarama maererano nemi chirichiri life yavo here"", ""@Gr4youdontlike @mike_SirRima91 @buhle_matsha Iwe wakada kupa vanhu moral code wakamira saaniko""]","You are helping annotate a multilingual sentiment lexicon.
Word: matsha
Language: Shona
English gloss: New
Corpus sentiment trend (from PMI): negative.
Lexicon polarity sign: 1 (−1=neg,0=neu,1=pos).
Tasks: (1) Provide POS tag; (2) Decide polarity (−9..9) and label (neg/neu/pos); (3) If ambiguous, explain briefly and give two example sentences."
matsha,new,negative,1,"[""@tamiswa_njovana @khabo_black @buhle_matsha Hmmm akomana,kana nyaya dzauinadzo sekuwana dzatanga kugona mwana hamuone pamatadza? It's a scho …"", ""@Gr4youdontlike @buhle_matsha Stereotypes....bvumira vanhu kuti vararame hupenyu...vanhu kurarama maererano nemi chirichiri life yavo here"", ""@Gr4youdontlike @mike_SirRima91 @buhle_matsha Iwe wakada kupa vanhu moral code wakamira saaniko""]","You are helping annotate a multilingual sentiment lexicon.
Word: matsha
Language: Shona
English gloss: new
Corpus sentiment trend (from PMI): negative.
Lexicon polarity sign: 1 (−1=neg,0=neu,1=pos).
Tasks: (1) Provide POS tag; (2) Decide polarity (−9..9) and label (neg/neu/pos); (3) If ambiguous, explain briefly and give two example sentences."
matsha,new,negative,1,"[""@tamiswa_njovana @khabo_black @buhle_matsha Hmmm akomana,kana nyaya dzauinadzo sekuwana dzatanga kugona mwana hamuone pamatadza? It's a scho …"", ""@Gr4youdontlike @buhle_matsha Stereotypes....bvumira vanhu kuti vararame hupenyu...vanhu kurarama maererano nemi chirichiri life yavo here"", ""@Gr4youdontlike @mike_SirRima91 @buhle_matsha Iwe wakada kupa vanhu moral code wakamira saaniko""]","You are helping annotate a multilingual sentiment lexicon.
Word: matsha
Language: Shona
English gloss: New
Corpus sentiment trend (from PMI): negative.
Lexicon polarity sign: 1 (−1=neg,0=neu,1=pos).
Tasks: (1) Provide POS tag; (2) Decide polarity (−9..9) and label (neg/neu/pos); (3) If ambiguous, explain briefly and give two example sentences."
mave,stomach,negative,1,"[""@takudzwamac @symplymichelle @Nollieta Aiwa ikezvino mave vanhu vakuru havachabude kuti aaah haisi kids game Ka iyi."", ""@daddyhope @JaYMuchy1 @nelsonchamisa Respect our president chete bro ,zvekubva maita kunga ndimi mega mune ma best advices hazvipere mushe n …"", ""@takudzwamac @symplymichelle @Nollieta Aiwa ikezvino mave vanhu vakuru havachabude kuti aaah haisi kids game Ka iyi.""]","You are helping annotate a multilingual sentiment lexicon.
Word: mave
Language: Shona
English gloss: stomach
Corpus sentiment trend (from PMI): negative.
Lexicon polarity sign: 1 (−1=neg,0=neu,1=pos).
Tasks: (1) Provide POS tag; (2) Decide polarity (−9..9) and label (neg/neu/pos); (3) If ambiguous, explain briefly and give two example sentences."
mave,stomach,negative,1,"[""@takudzwamac @symplymichelle @Nollieta Aiwa ikezvino mave vanhu vakuru havachabude kuti aaah haisi kids game Ka iyi."", ""@daddyhope @JaYMuchy1 @nelsonchamisa Respect our president chete bro ,zvekubva maita kunga ndimi mega mune ma best advices hazvipere mushe n …"", ""@takudzwamac @symplymichelle @Nollieta Aiwa ikezvino mave vanhu vakuru havachabude kuti aaah haisi kids game Ka iyi.""]","You are helping annotate a multilingual sentiment lexicon.
Word: mave
Language: Shona
English gloss: Stomach
Corpus sentiment trend (from PMI): negative.
Lexicon polarity sign: 1 (−1=neg,0=neu,1=pos).
Tasks: (1) Provide POS tag; (2) Decide polarity (−9..9) and label (neg/neu/pos); (3) If ambiguous, explain briefly and give two example sentences."
mave,stomach,negative,1,"[""@takudzwamac @symplymichelle @Nollieta Aiwa ikezvino mave vanhu vakuru havachabude kuti aaah haisi kids game Ka iyi."", ""@daddyhope @JaYMuchy1 @nelsonchamisa Respect our president chete bro ,zvekubva maita kunga ndimi mega mune ma best advices hazvipere mushe n …"", ""@takudzwamac @symplymichelle @Nollieta Aiwa ikezvino mave vanhu vakuru havachabude kuti aaah haisi kids game Ka iyi.""]","You are helping annotate a multilingual sentiment lexicon.
Word: mave
Language: Shona
English gloss: Stomach
Corpus sentiment trend (from PMI): negative.
Lexicon polarity sign: 1 (−1=neg,0=neu,1=pos).
Tasks: (1) Provide POS tag; (2) Decide polarity (−9..9) and label (neg/neu/pos); (3) If ambiguous, explain briefly and give two example sentences."
mave,stomach,negative,1,"[""@takudzwamac @symplymichelle @Nollieta Aiwa ikezvino mave vanhu vakuru havachabude kuti aaah haisi kids game Ka iyi."", ""@daddyhope @JaYMuchy1 @nelsonchamisa Respect our president chete bro ,zvekubva maita kunga ndimi mega mune ma best advices hazvipere mushe n …"", ""@takudzwamac @symplymichelle @Nollieta Aiwa ikezvino mave vanhu vakuru havachabude kuti aaah haisi kids game Ka iyi.""]","You are helping annotate a multilingual sentiment lexicon.
Word: mave
Language: Shona
English gloss: Stomach
Corpus sentiment trend (from PMI): negative.
Lexicon polarity sign: 1 (−1=neg,0=neu,1=pos).
Tasks: (1) Provide POS tag; (2) Decide polarity (−9..9) and label (neg/neu/pos); (3) If ambiguous, explain briefly and give two example sentences."
mave,stomach,negative,1,"[""@takudzwamac @symplymichelle @Nollieta Aiwa ikezvino mave vanhu vakuru havachabude kuti aaah haisi kids game Ka iyi."", ""@daddyhope @JaYMuchy1 @nelsonchamisa Respect our president chete bro ,zvekubva maita kunga ndimi mega mune ma best advices hazvipere mushe n …"", ""@takudzwamac @symplymichelle @Nollieta Aiwa ikezvino mave vanhu vakuru havachabude kuti aaah haisi kids game Ka iyi.""]","You are helping annotate a multilingual sentiment lexicon.
Word: mave
Language: Shona
English gloss: Stomach
Corpus sentiment trend (from PMI): negative.
Lexicon polarity sign: 1 (−1=neg,0=neu,1=pos).
Tasks: (1) Provide POS tag; (2) Decide polarity (−9..9) and label (neg/neu/pos); (3) If ambiguous, explain briefly and give two example sentences."
mave,stomach,negative,0,"[""@takudzwamac @symplymichelle @Nollieta Aiwa ikezvino mave vanhu vakuru havachabude kuti aaah haisi kids game Ka iyi."", ""@daddyhope @JaYMuchy1 @nelsonchamisa Respect our president chete bro ,zvekubva maita kunga ndimi mega mune ma best advices hazvipere mushe n …"", ""@takudzwamac @symplymichelle @Nollieta Aiwa ikezvino mave vanhu vakuru havachabude kuti aaah haisi kids game Ka iyi.""]","You are helping annotate a multilingual sentiment lexicon.
Word: mave
Language: Shona
English gloss: Stomach
Corpus sentiment trend (from PMI): negative.
Lexicon polarity sign: 0 (−1=neg,0=neu,1=pos).
Tasks: (1) Provide POS tag; (2) Decide polarity (−9..9) and label (neg/neu/pos); (3) If ambiguous, explain briefly and give two example sentences."
mayasi,Mayasi,negative,0,"[""@Mrehwa14 @MMupfunde @dereckgoto @advocatemahere Nhamo you are lying noone will ever say Zimbabwe iri mayasi coz haisi and a country can nev …"", ""@Mrehwa14 @MMupfunde @dereckgoto @advocatemahere Nhamo you are lying noone will ever say Zimbabwe iri mayasi coz haisi and a country can nev …"", ""@Mrehwa14 @MMupfunde @dereckgoto @advocatemahere Nhamo you are lying noone will ever say Zimbabwe iri mayasi coz haisi and a country can nev …""]","You are helping annotate a multilingual sentiment lexicon.
Word: mayasi
Language: Shona
English gloss: nan
Corpus sentiment trend (from PMI): negative.
Lexicon polarity sign: 0 (−1=neg,0=neu,1=pos).
Tasks: (1) Provide POS tag; (2) Decide polarity (−9..9) and label (neg/neu/pos); (3) If ambiguous, explain briefly and give two example sentences."
mazimbabweans,Zimbabweans,negative,0,"[""@RMajongwe Tbh maZimbabweans tisu vamwe tine racism yakanyanya they way we h*te varungu so kaa, we don't have complaining isusu tichivati ​​ …"", ""Champion LynneM, tinoda kuti mutaure mose maZimbabweans pakugadzwa kwaPresident Chamisa muchitiudza kuti wekuparadza Zpf mukubata mutumidze  …"", ""MaZimbabweans murikutambura nekuda kwezvirango zvakaunzwa naChamisa https://t.co/EX2amQuRSd""]","You are helping annotate a multilingual sentiment lexicon.
Word: mazimbabweans
Language: Shona
English gloss: nan
Corpus sentiment trend (from PMI): negative.
Lexicon polarity sign: 0 (−1=neg,0=neu,1=pos).
Tasks: (1) Provide POS tag; (2) Decide polarity (−9..9) and label (neg/neu/pos); (3) If ambiguous, explain briefly and give two example sentences."
mazinga,levels,neutral,0,"[""@tabanimcgucci @tameekas_aunty Chaizvoizvo zvangu. Vanhu musamhanyire kungoti maJah bhora chii chii. Tese tine mazinga mazinga eakaoma mabvi …"", ""@tabanimcgucci @tameekas_aunty Chaizvoizvo zvangu. Vanhu musamhanyire kungoti maJah bhora chii chii. Tese tine mazinga mazinga eakaoma mabvi …"", ""@tabanimcgucci @tameekas_aunty Chaizvoizvo zvangu. Vanhu musamhanyire kungoti maJah bhora chii chii. Tese tine mazinga mazinga eakaoma mabvi …""]","You are helping annotate a multilingual sentiment lexicon.
Word: mazinga
Language: Shona
English gloss: nan
Corpus sentiment trend (from PMI): neutral.
Lexicon polarity sign: 0 (−1=neg,0=neu,1=pos).
Tasks: (1) Provide POS tag; (2) Decide polarity (−9..9) and label (neg/neu/pos); (3) If ambiguous, explain briefly and give two example sentences."
mboro,powers,negative,0,"[""@shackyworld @ZANUPF_Official kana mumushai makanyara not to support corupt individuals only bcz they are in your circles or whatever. 38 SH …"", ""@Wamandishe @ZiHoromba @KainosMbanda Hahaha 😂😂😂 munomuvenga Shadaya...uye munovenga avo vamawonero a Shadaya...hatinamate mboro yake but we  …"", ""@Sin_sins_ Ne5 centimeter mboro kana ne15 kusvika 18 centimeter?""]","You are helping annotate a multilingual sentiment lexicon.
Word: mboro
Language: Shona
English gloss: nan
Corpus sentiment trend (from PMI): negative.
Lexicon polarity sign: 0 (−1=neg,0=neu,1=pos).
Tasks: (1) Provide POS tag; (2) Decide polarity (−9..9) and label (neg/neu/pos); (3) If ambiguous, explain briefly and give two example sentences."
