text,label,text_en
"@JonesMusara @Varakashi4ED Madununu, mafuza, empty heads - understand violence chete. Bvisai mapurisa nemasoja tinoona nezvenyaya! Muchatongwa naye Chamisa iyeye kusvika mati eke! Tarisai iyi",positive,"@JonesMusara @Varakashi4ED Fools, fools, empty heads - only understand violence. Get rid of the police and soldiers and we'll deal with the issue! You will be judged by him Stop that one until he says it! Look at this one"
@Bemmic88 Corner Charter naRudd muguta harare,neutral,@Bemmic88 Corner Charter with Rudd in Harare
@Chiherachashe5 😂🤣 I am shocked at the deep yavanorwadziwa vanhu vacho,negative,@Chiherachashe5 😂🤣 I am shocked at the depth of the people's pain
@itsSherry_ @linkonvisuals  ndiwe uyu futi,neutral,@itsSherry_ @linkonvisuals this is you too
@__vigie Winky D apo.. AKABVISA uyo,positive,@__vigie Winky D where.. HE REMOVED that one
@xstine455 @RealTalkFadzie @AndrewPPhiri Makambotenga grocery re 400 here kumba kwenyu?,positive,@xstine455 @RealTalkFadzie @AndrewPPhiri Have you ever bought 400 groceries at your house?
@allen_huggins 😹Aiwa ndaisara kumba ini,positive,"@allen_huggins 😹No, I stayed at home"
"HARARE
Nhasi, chiona yapa maamburenzi kuStoneridge Health Centre neMabvuku Clinic. Nzvimbo yekurapa kwekurapawana amburenzi imwe neimwe. Stoneridge Clinic ichatanga chirevo. https://t.co/dpzaVW2Kkb",positive,"HARARE
Today, see the ambulance service at Stoneridge Health Center and Mabvuku Clinic. A medical center has access to each ambulance. Stoneridge Clinic will initiate a report. https://t.co/dpzaVW2Kkb"
"@ShadayaKnight Shadaya is right, baba Harare havana kana ma facts busy kufadza mahure pa social media in the name of protecting girl child 🚮🚮. Shadaya ndiye ari musikana musikana nebhurosi.",negative,"@ShadayaKnight Shadaya is right, father Harare doesn't have any facts, he is busy pleasing prostitutes on social media in the name of protecting girl child 🚮🚮. Shadaya is the girl with the bra."
"Kutya Mwari Zvinokosha Nylon Active shorts - Grey

💲US40

Saizi - Swipe kusvika pekupedzisira pic✔️

#Zvakakosha
#Theplug
#Zimbabwe @ Harare, Zimbabwe https://t.co/21BWqjoNj6",positive,"Fear of God is Essential Nylon Active shorts - Grey

💲US40

Size - Swipe to the last pic✔️

#Main course
#Theplug
#Zimbabwe @ Harare, Zimbabwe https://t.co/21BWqjoNj6"
@advocatemahere Mbavha dzekutanga ndiwe nemurume wako Chamisa,negative,@advocatemahere The first thieves are you and your husband Chamisa
@twoshadee moyo unoda asi nyama inotya,positive,@twoshadee the heart loves but the flesh fears
@Denzoo99 @ProfJNMoyo @daddyhope @edmnangagwa Ambozviramba here? Arikungorangaridza Hopewero kuti asanyebere vanhu,positive,@Denzoo99 @ProfJNMoyo @daddyhope @edmnangagwa Have you ever denied yourself? He is just reminding Hopeluo not to lie to people
"@SitholeZakeo Ndiri wesadza ini, kudya vanhu kwete!",positive,"@SitholeZakeo I'm sad, can't eat people!"
@freemanchari Uyo mwana wemukadzi zve uyo 🤣🤣🤣,negative,@freemanchari That woman's son and that one 🤣🤣🤣
@Africa_Archives @Mafira_Kureva havatide vanhu ava,negative,@Africa_Archives @Mafira_Kureva they don't like these people
@_callmesibs Yuwii inga vanhu varikudanana nhai.,positive,@_callmesibs Yuwii looks like people are in love.
@FaffieManhuhwa Taurai tikukandei pakitchen mubike sadza rechibaba🤣,positive,"@FaffieManhuhwa Say, why don't we throw you in the kitchen and cook the father's sadza 🤣"
@tha_boy_tinky @reuphanuel But my question is 85 vanhu vaisa like vanga vatonakirwa here or...,positive,"@tha_boy_tinky @reuphanuel But my question is, did 85 people who liked it already enjoy it or..."
@geostylz Todana here mkomana shadaya??,neutral,@geostylz Shall we call the boy shadaya??
"@DineloMoyo @edmnangagwa Mababaika nekuzvi defender ka anyway vana vembwa havasvinure musi mumwe. Ideology yakatisvitsa papi, the citizens needs a working economy klaa full stop dzana vene vayo dzava ngano idzo. https://t.co/LRDNDQdnoA",negative,"@DineloMoyo @edmnangagwa Fathers and self-defenders anyway puppies don't wake up one day. Where has ideology brought us, the citizens need a working economy klaa full stop its owners have become myths. https://t.co/LRDNDQdnoA"
@Kaminari_Anicaa Ucharambisa vanhu,negative,@Kaminari_Anicaa You will starve people
"Chitungwiza municipality put up a board yakanzi welcome to Chitungwiza last week, nhasi chamuka chakanzi Free Wiwa 😂😂😂😂😂😂😂😂😂",positive,"Chitungwiza municipality put up a board called welcome to Chitungwiza last week, today it was called Free Wiwa 😂😂😂😂😂😂😂😂😂"
@Mr_Mhere phone yanga ine mwana,negative,@Mr_Mhere phone had a child
@ShadayaKnight baba harare vazviparira,neutral,@ShadayaKnight the father is in trouble
"@vaMutasa Ah iwe simbi kuenda ku mombe. 😂
 Asi vasadaro havo",negative,"@vaMutasa Ah, you iron to cattle. 😂
 But don't do that"
Mharidzo yezve zvirango yadzika midzi; vana Simba Chikanza vachingopetura chokwadi sePEMU!!!!🤣🤣🤣🤣 https://t.co/ZXenZeghDE,negative,The message of punishment has taken root; the Simba Chikanza children just blowing the truth like PEMU!!!!🤣🤣🤣🤣 https://t.co/ZXenZeghDE
@reallhusband @EddyWekwaMoyo Aiwa ukuziva wani kuti moyo unoda asi nyama😩😩,positive,"@reallhusband @EddyWekwaMoyo Oh, you know who the heart loves but the flesh 😩😩"
"@rtmuzora @theavengerZWL @ShuffolE @loftyfreshpro @penzura_wacho @musoro_bhangu_ @iam_missJ_mimmz @t_kachidza @uncleflo_ @hatiperi_wacho @ItsStartup Lol yes, tiri vana vevhu haha.",neutral,"@rtmuzora @theavengerZWL @ShuffolE @loftyfreshpro @penzura_wacho @musoro_bhangu_ @iam_missJ_mimmz @t_kachidza @uncleflo_ @hatiperi_wacho @ItsStartup Lol yes, we are children of clay haha."
@IanSmiththe3rd @ProfJNMoyo Uyu haasi murungu hakuna murungu ane viowelence yakadai 🤣🤣🤣🤣🤣🤣🤣 https://t.co/IRXRTGFWPe,negative,@IanSmiththe3rd @ProfJNMoyo This is not white no white has such violence 🤣🤣🤣🤣🤣🤣🤣 https://t.co/IRXRTGFWPe
@sedzejacob Sadza nenyaya dzematembaaa 😂 https://t.co/URtoKm8gxo,negative,@sedzejacob Sadza with stories about the temples 😂 https://t.co/URtoKm8gxo
"@freemanchari @KingJayZim Have DMs of you uchiti mukuru uyu will only give u a pass pane dasa and soup,ngaende.",negative,"@freemanchari @KingJayZim Have DMs of you saying this officer will only give u a pass instead of dasa and soup, let him go."
"@BronxyStancelos Iwo ekubirira iwayo? Avo chaivo chaivo anenge 4 kana 5. 

Plus havasi baba, ndibamunini.",neutral,"@BronxyStancelos Are those cheats? The real ones are about 4 or 5.

Plus he's not a father, he's an uncle."
@Kudazze @Wamaiofficial @ShadayaKnight @kchirere Arikumhura vanhu nemafacts😅🙌,positive,@Kudazze @Wamaiofficial @ShadayaKnight @kchirere He is insulting people with facts😅🙌
VaChamisa vari kumisa mupfanha uyu nekumupinza basa kuti mutevedzeri womutambo wokuNew York. Ukutyora kutyora. Kufamba kwemanyepo! https://t.co/u4z0uvbxCE,negative,Mr. Chamisa is stopping this thief by hiring him as a New York game assistant. Violation is violation. A fake move! https://t.co/u4z0uvbxCE
@daddyhope Vana mako nana obey vafana avo mkoma hope imi rovai basa chete zvimwe vatengesi fut atuchavimbike tupfana twacho,neutral,"@daddyhope Your children are obeying those boys, brother, hope you just go to work, otherwise we will be trusted by the boys."
@TonteyP Anenge akabatwa uyu 🙄,neutral,@TonteyP This one must have been caught 🙄
Kana makadyiswa nemukadzi hamunyarari here nhai baba https://t.co/lCROkCPfiw,positive,"If you are fed by a woman, don't you be quiet, father https://t.co/lCROkCPfiw"
Tisu vana vamaiudzwa kuti musatembe nawo. https://t.co/rucU4XvVRS,negative,We are the children you were told not to trust. https://t.co/rucU4XvVRS
@_MakdShelby  shaar huya uite retweet tiwane sadza,negative,@_MakdShelby shaar come and retweet and let's get some fun
Vana DJ Towers vawanda pano,neutral,There are many DJ Towers here
@abetakawira @edmnangagwa Anovhoterwa aitei time nzara kudai. Kwana iwe,negative,@abetakawira @edmnangagwa What can a candidate do when we are hungry like this? It's enough for you
"Zvekuti ndikumbire maonero ndakamutarisa mumaziso chaimo ndichibvunza kuti ndini Uye ini ndinoti ""baba"" 🕯️🕯️🕯️😭😭 https://t.co/aMRwf456I0",neutral,"To ask for his opinion I looked him straight in the eyes and asked if it was me And I said ""father"" 🕯️🕯️🕯️😭😭 https://t.co/aMRwf456I0"
"@freemanchari @KingJayZim Have DMs of you uchiti mukuru uyu will only give u a pass pane dasa and soup,ngaende.",negative,"@freemanchari @KingJayZim Have DMs of you saying this officer will only give u a pass instead of dasa and soup, let him go."
Non virgins vanhuwo amana and vakawanda vacho vanhu vatori bho futi https://t.co/ptQjyBuPXl,positive,Non virgins are also virgins and most of them are virgins too https://t.co/ptQjyBuPXl
@twentytwentytoo kana kuri ku Colleege plate ye sadza unenge watopedza ma sports,positive,"@twentytwentytoo if it's the college plate of sadza, you're already done with sports"
"@JMafume @RMajongwe @nickmangwana @CCCZimbabwe @cohsunshinecity @MutasaPeter 3. Kudhonzera motokari kuti vamanikidze vatyairi kuti vabhadhare faindi kuchirahumbavha, uye kutyora Section 68 yebumbiro rekuita. Semasimba ekutonga, Guta reHarare rinosungirwa kuita izvi zviri simbi, zvine hutongi hwejekerere, uye zvine musoro...",positive,"@JMafume @RMajongwe @nickmangwana @CCCZimbabwe @cohsunshinecity @MutasaPeter 3. Towing vehicles to compel drivers to pay fines for theft, and violating Section 68 of the constitution. As a governing body, the City of Harare is required to do this in a firm, fair, and reasonable manner..."
"@Munyah_Wacho Unofa neni 💪,ndini ndingatozo swera ipapo ndichikunda vanhu😅😅😅 iwewe watiza",negative,"@Munyah_Wacho You die with me 💪, I'll have to spend all day there defeating people 😅😅😅 you ran away"
"""Woti uyu ndakaendesa ku varsity, ndo charger pahombe/
Asina kuenda onzwa seiko wamu katira number ye mombe""

https://t.co/YgHdiCaMU2 https://t.co/gN6vepvfWL",neutral,"""I took this note to the varsity, it's a big charger/
Asina didn't go and hear how you got the number of the cattle""

https://t.co/YgHdiCaMU2 https://t.co/gN6vepvfWL"
"@MafungaGoridhe @Kbzinja @michelepanashe 😂😂 hanzi kukara vakuru vs idiots youths, asi panoroorwa your sister hanti vechidiki murikukwana kwanawo here. Culture wise roora inobvisirwa munhu wese virgin or not but mombe yechimanda inobvisirwa aroorwa arivirgin chete.",negative,"@MafungaGoridhe @Kbzinja @michelepanashe 😂😂 it's not greedy adults vs idiots youths, but when your sister is getting married, are the young people getting along too? Culture wise, dowry is taken from everyone, virgin or not, but the testicles are taken only when they are married and are virgins."
@Eddie_Gore1 @edmnangagwa @ngonidzashemeki @MESSANGERBRO @zanupf_patriots @Tinoedzazvimwe1 @gundwenation @SharaiJoseph @nickmangwana @TendaiChirau @LorraineSiban11 @mela_pam5 Wasiya rimwe zita rokunzi manyenga vana,neutral,@Eddie_Gore1 @edmnangagwa @ngonidzashemeki @MESSANGERBRO @zanupf_patriots @Tinomatsamabe1 @gundwenation @SharaiJoseph @nickmangwana @TendaiChirau @LorraineSiban11 @mela_pam5 You have left another name called manyaga
@Bellsnyax @Miss_Harare Hiwe! Waida kuti Townes kuchurch takapfeka mashort nemaslippers here,negative,@Bellsnyax @Miss_Harare Hiwe! Did you want Townes to wear shorts and slippers to church?
Pasi neupenyu naShadaya nezve single mothers & women in general!,negative,Down with life with Shadaya about single mothers & women in general!
"Bank robbery in Bulawayo Zimbabwe People Held Hostage 
#bank #MoneyHeist
#Bulawayo #harare #chokuda #Zimbabwe #ZIM1 #robbery
#zimbabweans #black #BreakingNews #gold #sadza #Zambia #chitungwiza #chamisa #Black #econet #ViralVideo
#TikTok #wangu 
https://t.co/tpMFkOzzow",neutral,"Bank robbery in Bulawayo Zimbabwe People Held Hostage
#bank #MoneyHeist
#Bulawayo #harare #love #Zimbabwe #ZIM1 #robbery
#zimbabweans #black #BreakingNews #gold #sadza #Zambia #chitungwiza #chamisa #Black #econet #ViralVideo
#TikTok #my
https://t.co/tpMFkOzzow"
"@ProfJNMoyo @nelsonchamisa Maziso eruzhinji uye Ivo paitwa kutaniswa apo.
Maziso eruzhinji ari kuti musoro bhangu igodo
Them apo ndopana baba jukwa newe jonso.",neutral,"@ProfJNMoyo @nelsonchamisa The eyes of the public and them when the connection is made.
The eyes of the public are saying that the head of the bank is a thief
Them when there is no father jukuka with you jonso."
@brian___jethro Hah vanhu veku comment section kuno vanoda gwetengwe ahh 😂😂😂,positive,@brian___jethro Hah the people in the comment section here love gwetengwe ahh 😂😂😂
@ShadayaKnight 😂Nothing like a Shadaya thread in the morning 😀😂,positive,@ShadayaKnight 😂Nothing like a Shadaya thread in the morning 😀😂
@TORNADOZW musangove vanhu vanochema chema😂😂😂😑,neutral,@TORNADOZW don't be people who cry 😂😂😂😑
"@HonMugwagwaT @waltermzembi Haa the spin did not work, vanodhomoka vanhu ava",negative,"@HonMugwagwaT @waltermzembi Oh the spin didn't work, these people are falling apart"
@RealTalkFadzie So you knew kuti vabereki vake vakashaya and hama dzake hadzina basa naye. Waiziva kuti ndiwe mhuri yaaiva nayo. Asi wakangoitwa bhurugwa zvakadaro. Aiwa woga woga; Zvakanaka kwaari.,negative,"@RealTalkFadzie So you knew that his parents died and his relatives don't care about him. You knew you were his family. But you were just made into pants anyway. No, not every one; Good for him."
"@TatehMaposa @rihanna 😂😂😂Ahh pamwe achakunzwawo,ramba wakashinga",positive,"@TatehMaposa @rihanna 😂😂😂Ahh maybe he'll hear you too, stay strong"
"@IanSmiththe3rd @TereraiSithole Inoramba ine ruponeso. Kana ukamuisa pamusoro pekutsoropodza, pamusoro peanozokunetsai kusasai kuva nababa venyu mese",negative,"@IanSmiththe3rd @TereraiSithole It remains a salvation. If you put him above criticism, above those who trouble you, don't be with your father"
"Mabiro arikuita vanhu va ED haaaa hmmmm , they are breaking records!!!",negative,"What are the people of ED doing haaaa hmmmm, they are breaking records!!!"
@talentmadungwe_ Pengerai kwamakaroiwa baba,positive,@talentmadungwe_ Go crazy where you fought father
@jojoe_luv_ Inyoka vanhu ivavo,negative,@jojoe_luv_ Those people are snakes
@Thickiana2001 @just_tine7 Hameno kuti sei pakakatanhaura Ka huku aka Kane violence 🤣🤣🤣,negative,@Thickiana2001 @just_tine7 I wonder why we talked about Ka huku aka Kane violence 🤣🤣🤣
@RossiPenyayi Apa mombe yacho ihono 🥴,neutral,@RossiPenyayi Here is the cow 🥴
@TafadzwaGaxie @Engineering_hun Chindi linka wo ka sha ndiri muHarare izvozvi https://t.co/0HuaOIct6C,positive,@TafadzwaGaxie @Engineering_hun Chindi link wo ka sha I'm in Harare right now https://t.co/0HuaOIct6C
@chiefmunyah_zw Vanhu vakutongopedza nyaya nekumamisana because twars anopa vanhu chindimba chekunyepa.,negative,@chiefmunyah_zw People just ended the matter by fighting because twars give people a lie.
@elder_zagga Ko uyu arikuita sei?,negative,@elder_zagga How is this one doing?
Baba nzwisa tsitsi but mangisa Akushandisa munhukadzi manager as social handler we understand https://t.co/ffsEMd53cd https://t.co/kH6T8uvWTi,negative,"Dad, feel sorry for me but stop using a female manager as a social handler we understand https://t.co/ffsEMd53cd https://t.co/kH6T8uvWTi"
@MESSANGERBRO kkkk CCC haina kana structure how come kutoziva kuti uyu icard rakatakura nhengo yeCCC asi ndimi makupa macard eCCC kani kkkkkkkk,neutral,@MESSANGERBRO kkkk CCC doesn't have any structure how come we know that this is a card carrying a CCC member but you are the one who gave the CCC cards right kkkkkkkk
